"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AP2A2",2378.60727477536,-0.230864412013998,0.0602401881259344,-3.83239858964862,0.000126899915498635,0.000610127886083759
"WDFY1",2484.2328085675,-0.31094761331675,0.0812087516541877,-3.8289914200487,0.000128669492167318,0.000618500159298903
"ERGIC2",2951.2107637472,0.404234357284234,0.105613813274816,3.82747620552611,0.000129463894839845,0.000622106184468232
"PHYHIPL",16.3814416707178,1.91301662364745,0.499814623208839,3.82745228894219,0.00012947647089663,0.000622106184468232
"KITLG",381.29470276845,-0.561106874954838,0.146609280369708,-3.82722617244884,0.000129595426635987,0.000622541188697651
"AIF1L",12.7988217610171,1.97916647661301,0.517274548906203,3.82614315898208,0.000130166609556385,0.000625147902287352
"FBXO8",717.956261730373,-0.287467509614571,0.0751976312439666,-3.8228266616794,0.000131930526642982,0.000633480531809407
"ANKRD10",1400.42059259788,0.344975534193403,0.0902483345563797,3.8225141315809,0.000132097905572458,0.000634145216209663
"VAV1",9.44184056402754,2.53836083310207,0.664066788021077,3.82244810144233,0.000132133294332921,0.000634166008638532
"ZNF317",1512.92157766589,-0.218112961143962,0.057061812944635,-3.82239802572676,0.000132160138298786,0.000634166008638532
"B3GLCT",779.215422457992,0.276981994998681,0.0724769914302918,3.82165414889057,0.00013255951217546,0.000635943082392345
"AUH",418.610102630737,-0.366515047633835,0.0959093155149852,-3.82147495960984,0.000132655885438116,0.000636266076313099
"PLAC1",28.6922021406544,1.34701306856918,0.352524483642746,3.82104827060541,0.0001328856371667,0.000637228520607831
"LURAP1",377.085097413505,-0.341696608002927,0.0894352140558836,-3.82060479879232,0.000133124822948048,0.000638235772964979
"NPC1",9047.25994705434,-0.227957917402185,0.0596726853478173,-3.82013841129279,0.000133376805861608,0.00063930392393841
"GTF2IP20",171.978097176925,-0.597771897316394,0.156498076039458,-3.81967569470744,0.000133627249485479,0.000640364231017157
"AC139493.2",50.0607476708908,1.06020510721178,0.277570463152209,3.81958907000277,0.000133674183994773,0.000640449037708991
"MTFR2",399.094019239675,0.460114481666063,0.120476597944487,3.81911914443395,0.000133929067212647,0.000641529896630884
"RYBP",2619.57696473773,-0.280991029599726,0.0735817049212953,-3.81876214882872,0.000134123004265902,0.000642318410241494
"SLC2A1",9018.06296466332,0.225829361252286,0.0591392542707991,3.81860346459919,0.000134209294031597,0.000642591166286806
"AC016394.4",106.343371422952,0.726311905204644,0.190208656181809,3.8185007968849,0.000134265150841109,0.000642718122634285
"IL13RA2",27.6084929761841,-1.3841707223253,0.362524101621438,-3.81814813452239,0.000134457185189341,0.000643496753675446
"THBS2",15.1420178820675,-1.78317551821857,0.467049453526593,-3.81795868671761,0.000134560451539417,0.000643850303838123
"PVR",4660.4539424586,-0.21094541791341,0.0552594756967361,-3.81736191401957,0.000134886235786615,0.000645268179712992
"C1D",952.298975816485,0.397622047859104,0.104215436538243,3.81538533126225,0.000135970586941537,0.000650313473134139
"AL132655.1",3.05004673236206,5.45777198163451,1.43107691293098,3.81375168051343,0.000136872999234085,0.000654486585510288
"REST",3444.08313630474,-0.392059699875646,0.102813577261113,-3.81330666940944,0.00013711979493895,0.000655523594093782
"SH3BGRL2",1338.1555511364,-0.304574436218229,0.0798912433955114,-3.81236319868493,0.000137644415178189,0.000657888045925863
"MED4",1250.32819296307,0.299561390528964,0.0785828304740065,3.81204633024834,0.000137821034741764,0.00065858851789231
"SLC25A37",5409.217289831,0.16596515837661,0.0435376681711847,3.81199006166467,0.000137852420647426,0.000658594825361369
"ALG5",1431.53647006538,0.289258157457679,0.075887888406201,3.81165115452129,0.000138041601220773,0.000659354835312041
"MAN1A2",4573.92230815679,0.304222421583528,0.079827975960767,3.81097501122969,0.000138419760507206,0.000661016972729531
"PRPF19",5592.33831437744,0.240105059594437,0.0630265219900627,3.80958764680517,0.000139198755202454,0.00066459213877719
"UBE4A",3587.74751824472,0.218106830252218,0.0572534022677102,3.80949990067623,0.000139248162581938,0.000664683155667325
"GRAMD1A",2080.48857249261,-0.350271380671167,0.0919583492818341,-3.80902205625347,0.000139517513392369,0.00066582377578646
"AC139769.1",61.1561813260081,0.866260183113287,0.227467706610388,3.80827764970189,0.00013993809759893,0.000667685477652919
"ASB7",1133.45726357491,-0.239911084582468,0.0629997667042564,-3.80812655559023,0.000140023610325238,0.000667947993069324
"PGAM1",17019.4209706457,0.197467862912101,0.0518631873290308,3.80747642175025,0.000140392119763837,0.000669560066062891
"SYNC",14.7886729559144,1.82916889906367,0.480431311913025,3.80734738495732,0.000140465369072884,0.000669763585011218
"GCNT2",953.795182967583,0.265537635048071,0.0697515973722585,3.80690400007499,0.000140717336348213,0.000670818988619717
"EMC10",2998.45980634626,0.268768501596547,0.0706408907876222,3.8047156342434,0.000141967191298029,0.000676629966358427
"C3orf67",548.821818378385,-0.319838875760915,0.0841004484434172,-3.8030579108755,0.000142920928967758,0.000681027398094136
"MYL12A",9610.44399532331,0.196369290649951,0.0516511835165634,3.80183525875994,0.000143628220118714,0.000684248838995311
"CCDC90B",2150.74092104008,-0.263438665892603,0.0692941466762548,-3.8017448591062,0.000143680646008116,0.000684349760993211
"AL133243.2",31.6174424779822,-1.32362301691331,0.348201452099221,-3.80131389152318,0.000143930826871197,0.000685392339698604
"INPP1",1043.25617933007,-0.262679453869572,0.0691207482443589,-3.80029818168252,0.000144522080003669,0.000688058283521055
"GTF2IP12",162.619813839767,-0.598438717014822,0.157516767327804,-3.7992064411113,0.000145160141287987,0.000690945870254968
"RAB29",2000.65314184401,-0.18975274895448,0.0499842068178107,-3.79625407773533,0.000146898944789035,0.000699070472649099
"ARHGAP25",543.046979051285,-0.298870699422569,0.0787366984283226,-3.79582463309207,0.000147153495349487,0.000700048219250989
"BRD2",3857.17526789412,-0.430195096886075,0.113334511087321,-3.79579964442271,0.000147168320002319,0.000700048219250989
"PPARGC1B",483.528651328017,-0.405325738797813,0.106786712090347,-3.79565707065582,0.000147252929504881,0.00070029861502484
"SRGAP2C",778.25385847568,-0.404774604708795,0.106648382422271,-3.79541250898773,0.000147398169757772,0.000700837184402863
"KLHDC3",2192.70518651198,0.225237690001418,0.059355054415228,3.79475163860066,0.000147791322396948,0.000702479396325623
"ZNRF1",901.959088900555,-0.28657930751169,0.075520458361643,-3.79472415460397,0.000147807694027153,0.000702479396325623
"AF287957.1",5.86726625302785,5.02882850913039,1.32546521235335,3.79401018017046,0.000148233592190588,0.000704350723847035
"BRI3",2009.75289331011,-0.325410498285468,0.0857711073517771,-3.79394073753585,0.000148275077527949,0.000704395049501131
"ANG",45.1915366609158,1.02074127260599,0.269056299879085,3.79378320843898,0.000148369226636665,0.000704689486009573
"AC244669.1",128.199662703415,-0.565953256862308,0.149217477127027,-3.79280810638904,0.000148953261463842,0.00070731003519737
"RCAN3",2859.91949291918,-0.221991347702438,0.0585473528827071,-3.79165473368492,0.000149646865199801,0.000710449627698663
"PSMB1",5390.73310759907,0.184717459671316,0.0487235843264927,3.79113035760134,0.000149963213716134,0.000711797225666719
"AZIN1-AS1",23.3665162326314,-1.43806656351419,0.379343858705844,-3.79093144784326,0.000150083377723844,0.000712213255858062
"AC007191.1",63.2563869005224,0.968331312196814,0.255440923888456,3.79082293258404,0.000150148971433262,0.000712215941802859
"PITPNA-AS1",189.558038831796,-0.559480383717104,0.147587397801756,-3.79084116970892,0.000150137945837566,0.000712215941802859
"AC016065.1",197.663504098854,-0.500340519754562,0.132002780995146,-3.79037862674242,0.000150417820480302,0.00071333673037909
"SH3TC2-DT",23.851857880073,1.50789151272041,0.397934785315338,3.78929304088232,0.000151076615107188,0.000716305899117524
"SAMD5",658.441804946855,-0.405848739544492,0.107106258313175,-3.78921592385205,0.000151123517247275,0.000716373219065477
"LINC01144",23.8386737012857,-1.39990633216264,0.36945576267671,-3.7891040649097,0.000151191573583492,0.000716540765760792
"HOXA11",3.00760021232149,5.4084844779526,1.42776408513795,3.78807993158759,0.000151816011455233,0.000719344523237484
"SEC61G",3210.68476283888,0.294461293931694,0.0778058278863748,3.78456603998502,0.00015397701788555,0.000729426162799086
"SCCPDH",1169.88447972638,0.249261683479943,0.0658941778259398,3.78275731944589,0.000155100617641516,0.0007345900604189
"GTF2IP4",753.771133587906,0.306802890872967,0.0811074084737354,3.78267406943865,0.000155152518904953,0.000734677026937526
"ZNF442",67.1992999911054,-0.834359222580287,0.22064706151979,-3.78142005079661,0.000155936302850506,0.000738228812176426
"ZNF701",282.26094209919,0.410418232024146,0.108544964241537,3.78108956865906,0.000156143479670163,0.000739049896753439
"SDR39U1",814.879727973164,-0.282633297332267,0.0747844054017,-3.77930794280062,0.000157264837970487,0.000744196646304495
"SPAG9",5927.2996888914,-0.19949211270419,0.052787135691327,-3.77918047818926,0.000157345354242611,0.000744416843344363
"OGFRL1",3619.34935300101,-0.467524667370894,0.123716515873901,-3.77899962723992,0.000157459659931241,0.000744796771926979
"SOCS2-AS1",58.321988987939,-0.905868813882952,0.239733965922793,-3.77864192249957,0.00015768597512071,0.000745706235971319
"TMED7",11103.7744984337,0.388149787817525,0.102730297767207,3.77833800012041,0.000157878503413925,0.000746455561684014
"IQCK",255.955286086164,-0.455783873427323,0.120681694605822,-3.77674406144223,0.000158891857109321,0.000751084620194147
"PCGF1",718.533635055777,-0.321113340432317,0.0850517852759329,-3.77550382264795,0.000159684575452248,0.000754668959068283
"UBTD2",2021.76473004424,-0.208333602950766,0.0551867723143579,-3.77506409985431,0.000159966523845907,0.000755838374642922
"LINC00882",12.6852713174935,-2.07588387361946,0.549993029042367,-3.77438215395919,0.000160404711460588,0.000757745353578645
"FAM43A",93.6202438039841,-0.67541347343749,0.178957651988727,-3.77415252117878,0.000160552517136996,0.000758280053446721
"SHLD1",134.659528568983,-0.606905817398984,0.160831956955504,-3.77353996610818,0.000160947422144083,0.0007599813067614
"HSPG2",6725.43623829081,-0.60258613128024,0.159695073187029,-3.77335455161171,0.000161067136157624,0.000760382676192406
"NDUFA8",1740.75032189584,0.24436357691134,0.0647616139595036,3.77327805734033,0.000161116549566243,0.000760452061678205
"PUM1",4872.7915448555,0.153840807246052,0.0407728549909263,3.77311834749587,0.000161219764164581,0.00076077529815277
"RPL23AP7",325.954770392524,-0.478861701695692,0.126938645434781,-3.77238704616336,0.000161693172526236,0.000762844915827527
"GLTP",3404.48415284119,0.214221773700678,0.0567877517864037,3.77232355502349,0.000161734335206954,0.000762874808938055
"ATE1",1749.97657427291,-0.296630035359679,0.0786499949693805,-3.77152008051827,0.000162256097776855,0.000765171113412706
"CENPP",310.673739499127,0.450646012016302,0.119530882359397,3.7701220230378,0.000163167749777305,0.000769304683355975
"JUN",4555.24140395531,-0.260565181254986,0.0691465460766586,-3.76830363972357,0.000164360701743419,0.000774762464318827
"ZC3H12C",1546.56515671544,-0.383850691278136,0.101885296948944,-3.76747875083968,0.000164904572131803,0.000777158918362124
"OMA1",342.812802002161,-0.406789882474475,0.107986909820289,-3.76702957007891,0.000165201440095849,0.000778390523832991
"CIPC",697.964099392119,0.306343933845206,0.0813239636772239,3.76695773291486,0.000165248964592225,0.000778447004170472
"PPFIA2",9.22405741097913,-3.10106169125343,0.823262229088237,-3.76679699576143,0.000165355348236411,0.000778780671493996
"FAM114A2",1514.11773981997,-0.311591537038191,0.0827470232458558,-3.76559210006139,0.000166154860861751,0.000782377950811835
"PLBD2",3106.78108367982,0.244636496032318,0.0649869983046109,3.76439137695888,0.000166955221610528,0.000785977676634131
"ZNF800",1553.32627400531,-0.338534701117381,0.089945196811248,-3.76378854145824,0.000167358417238407,0.000787706516890265
"GUSB",1526.19496850326,0.255421165039887,0.0678654201363953,3.76364228684569,0.000167456374972715,0.000787998258598781
"AC092329.4",51.8573904993759,0.910583270619139,0.242048342493494,3.76198928378787,0.000168567271949354,0.000793055432141451
"ZMYND10",10.6901594294103,2.163481589,0.575163106005608,3.76150967683749,0.000168890885931108,0.00079440731293127
"CCDC130",626.08363772765,-0.334754430023435,0.088999423688726,-3.76131008661621,0.000169025731227684,0.000794700288161067
"UROS",1546.17516061046,-0.214041116669991,0.0569053092417018,-3.76135582992554,0.000168994817614199,0.000794700288161067
"ZNF763",31.3291877732654,-1.23973826171487,0.32964054168729,-3.76087921518748,0.000169317177967374,0.000795899738921743
"NBPF20",294.398193081213,0.5952071211665,0.158304087262718,3.75989736878182,0.000169983077819674,0.000798858468062636
"ACADSB",580.144258418327,0.414685504062949,0.110329856718497,3.75859732258156,0.000170868575315804,0.000802847735369516
"SPTBN5",74.4786817516399,0.827843304465812,0.220273100616174,3.75825873495253,0.000171099907868823,0.00080376227361496
"EIF2AK4",6204.70904880279,-0.179784619035217,0.0478589160584515,-3.75655434434914,0.000172268875732318,0.000809080129270245
"PANK2",2895.95212597393,-0.173318446023534,0.046138703371346,-3.75646546953401,0.000172330036711936,0.00080919388085208
"PLEKHA8P1",142.222716141573,0.552334637494678,0.147097108516576,3.75489799265795,0.000173412089402506,0.00081410026111485
"RP2",1564.79490271828,0.452776201363665,0.120625999635231,3.75355398282995,0.00017434496453913,0.000818304360023495
"EIF3J-DT",254.47571271743,-0.453354032588125,0.120785824752,-3.75337117181558,0.000174472217407416,0.000818726204436469
"LRRC49",552.250513131228,-0.376108374801692,0.10021454721092,-3.75303172313,0.000174708735859181,0.000819660496679238
"ITPR2",2512.46492451148,-0.30144287505803,0.0803250220203394,-3.75278919913275,0.000174877904510987,0.000820278479296184
"LINC00899",3.58446175502365,5.22204440858865,1.39169202055289,3.75229887896751,0.000175220389987018,0.00082170897937607
"RPL10A",24457.7672325484,-0.183044798322941,0.0487906485554079,-3.75163691696106,0.0001756837668925,0.000823705675038574
"EPHX2",136.840851161996,-0.634622729546005,0.169194728370641,-3.75084221392399,0.000176241585391157,0.00082614421741778
"GGCX",2233.06174323539,0.237802482636435,0.0634022309938229,3.75069581793744,0.000176344525259934,0.000826449898549176
"ZNF236",1012.5839715766,-0.25619137286664,0.0683096993835289,-3.75043917889667,0.00017652512013605,0.000827119306220356
"TLNRD1",1623.84089834081,0.245065441082487,0.0653737898892559,3.74868034265156,0.000177767487564389,0.000832762364221116
"DBI",4962.23046965368,0.234586000023348,0.0625847921001563,3.74829079319994,0.00017804375871175,0.000833878241304442
"TMEM183A",1986.53174743236,-0.190925264996483,0.0509431698519432,-3.74780889275975,0.000178386084464429,0.000835302945744619
"ENKD1",487.364646627813,-0.366108921620385,0.0976901542490211,-3.74765424862714,0.000178496069524052,0.000835639325267014
"SMARCD3",79.1284711111361,-0.80337458785432,0.214433290691305,-3.74650123245484,0.00017931812295848,0.000839308436625105
"REP15",54.589343096334,1.03494297872712,0.276258806807498,3.74628049214837,0.000179475907214696,0.00083986749573551
"SLC35D1",1549.08745073093,0.244099578008907,0.0651757951363734,3.745248945535,0.000180214984399927,0.000843145927654932
"GBP4",13.373935215101,-2.2896937482778,0.611487353085685,-3.74446623748398,0.000180777683392118,0.000845597940359673
"CCDC15-DT",42.922558049474,-1.03569629521505,0.276608377388137,-3.74426944329948,0.00018091942094369,0.00084608025528854
"NCKAP1",16939.152377531,-0.280916636679143,0.0750444560877357,-3.74333630122815,0.000181592923565271,0.000849048663969533
"PTCH1",249.302971488013,0.415685196108077,0.111079023454268,3.74224748455064,0.000182381765339202,0.000852554965803505
"TFAM",3210.59191141151,0.376102257299328,0.100510153700514,3.74193296350918,0.000182610233151671,0.000853440827221539
"CASP8AP2",1280.01574999827,0.454913813115517,0.121612857240623,3.74067202627618,0.000183528881283438,0.000857002802070713
"FUT8",715.273491709767,0.29560868118688,0.0790252407661914,3.74068687827836,0.000183518035707737,0.000857002802070713
"MAN2A2",945.821837711128,0.308857057040263,0.0825655695520253,3.74074882200927,0.000183472808207322,0.000857002802070713
"SLC29A4",7.82340149065455,4.33670132005157,1.15928969126621,3.74082626001349,0.000183416282479918,0.000857002802070713
"TIAM1",99.5656454837798,0.741547986490869,0.198257850801077,3.74032091790859,0.000183785451398316,0.000858017969497042
"AL390728.4",748.216732322437,0.425431274745403,0.113748763146176,3.74009583030533,0.000183950110006165,0.000858603699059246
"ERLIN1",3307.18367134259,-0.169307069200233,0.0452727455822819,-3.73971286748055,0.000184230578012064,0.000859729614689874
"UBFD1",3094.50386961999,0.188025945364924,0.0502890956082895,3.73890091063659,0.000184826555842189,0.000862327093870745
"FXYD5",3799.44492654141,0.228501169841493,0.061146006695237,3.73697616886717,0.000186246568063624,0.000868767264359814
"AC105383.1",7.80391815445239,-3.00444262930588,0.804062638216781,-3.73657783175825,0.000186541726265795,0.000869958806440759
"SLC11A2",1568.08783847164,0.220506782282148,0.0590453468918426,3.73453275981365,0.000188064011226144,0.000876871469967791
"USP6NL",1207.91913492215,-0.262272076868131,0.070237834613887,-3.73405698381648,0.000188419833758842,0.000878343574906882
"CDH24",455.895137188612,0.378382326601725,0.101405077791593,3.73139427375986,0.00019042292550411,0.000887492379397346
"CLINT1",8029.78685529158,-0.251923060376096,0.0675336144602809,-3.73033580964724,0.000191224727537094,0.000891039705743469
"SUGT1",2249.38010934595,0.278960802462302,0.0748013523939111,3.7293550655778,0.000191970486534085,0.0008943244380113
"AC122688.3",66.6594142055513,0.806439495124554,0.216334235542657,3.72774791332341,0.000193198479420521,0.000899853857475338
"AC239584.1",13.5727377033915,-1.79513348873131,0.481580261927725,-3.72758941893828,0.000193319980878825,0.00090022835483645
"ATP11A",1106.43195510925,0.242946454048181,0.065215456431056,3.72528948417339,0.00019509120700414,0.00090828329212023
"SAMD4B",4040.38293912203,0.227104427574108,0.060983606104301,3.72402424326446,0.00019607208514607,0.000912655976439582
"AC093001.1",13.245641370891,2.20749797689507,0.592927098447155,3.72305125314123,0.000196829545868117,0.00091598708354389
"DNAJC22",9.00169537572523,3.6759746808075,0.987434339312414,3.72275353859702,0.00019706186174208,0.000916873424269383
"REV3L",1238.14893154842,-0.444511835535844,0.119406347565419,-3.72268178869058,0.00019711788893037,0.00091693934105325
"GSKIP",1491.44408718037,-0.305688785013483,0.0821191180635346,-3.72250448156268,0.000197256406549722,0.000917388871650033
"TBL2",1912.86129360463,0.209157539658994,0.0561906413794536,3.72228425453554,0.000197428581823663,0.00091799471128154
"ATP9A",2450.95041079119,-0.230729922460948,0.061990717544026,-3.72200761020524,0.00019764506470438,0.000918806269598781
"MEX3B",76.4014177565026,0.822152240823337,0.220898050376711,3.72186282052408,0.000197758456073528,0.000919138336577684
"SUFU",856.728257865643,0.292141265158031,0.0784950888114449,3.72177762432744,0.000197825205642411,0.000919253527704076
"CDKN2D",234.088795496843,0.438033528108498,0.117710414873683,3.72128098077438,0.000198214737812526,0.000920868257006018
"TMEM222",1096.71346408697,-0.281880868750264,0.0757534022924781,-3.7210324582115,0.000198409931811706,0.00092157616543783
"TRAF5",47.8460151296846,-0.981435047264354,0.263757150215038,-3.72097987282696,0.000198451256442376,0.00092157616543783
"MSTO2P",178.815615811437,0.535352578381122,0.143905637645551,3.72016404040911,0.000199093421521939,0.000924362314209
"BCL7B",1729.57190073292,-0.220139331498629,0.0591944999765538,-3.71891529763447,0.000200080125061789,0.000928746586030619
"UFC1",1643.45174980163,0.243193460258758,0.06541603592035,3.71764288124809,0.000201090258922273,0.000933237737646695
"RUNDC3A-AS1",190.12824471817,-0.548626704554804,0.147594711566815,-3.71711627558176,0.000201509715754064,0.000934986300273833
"SLC9A9",91.9909396746708,-0.652687642307812,0.175630774250376,-3.71624873313689,0.000202202531681891,0.000938002214420122
"KCNQ1OT1",213.709066296862,0.651376074175288,0.175325770023512,3.71523292946574,0.000203016592343969,0.000941579177491982
"TPCN1",2159.33239875506,-0.29498689384423,0.0794249446738159,-3.71403335634275,0.000203981889552625,0.000945855904032651
"DDX3X",17342.1729541591,0.344817076109266,0.0928949011302673,3.71190530280803,0.000205704952423816,0.000953643805892846
"AC010186.3",75.4767732008013,-0.768262723703437,0.207021457043832,-3.71102944918784,0.000206418085659913,0.000956747390262462
"HLF",7.06246450172915,-3.16666215137429,0.853432142781423,-3.7105025609345,0.000206848204001984,0.000958538165572974
"ZNF35",443.064844748073,0.370991908555679,0.0999999444513265,3.70992114636878,0.000207323811127712,0.000960538934592328
"SCAMP2",2507.26298637584,0.265138357293193,0.0714759243809829,3.7094778359206,0.000207687136648567,0.000962018762589736
"RHOT2",2846.43351390176,-0.245420607354997,0.0661688613553614,-3.70900454274043,0.00020807569523995,0.00096361482119051
"SHISAL1",8.61397918269653,2.6496398032351,0.714412892276387,3.70883536940711,0.000208214746709837,0.000964054962307963
"PELI1",990.767946075323,-0.279429870703901,0.0753563835908041,-3.70811147495141,0.000208810735730754,0.000966610136555825
"ACSS1",4.44697116794258,-5.00656751959911,1.35047375283316,-3.7072675489589,0.000209507570519147,0.000969630959691932
"PMPCA",2007.06235406901,-0.241226937374035,0.0650921473638838,-3.7059299338445,0.000210616523183274,0.000974557444091598
"GGH",2580.54041648045,0.236814245461317,0.0639149637706895,3.70514557922532,0.00021126935559883,0.00097737174960768
"CASP4",2597.46600162256,-0.185511348754485,0.0500764342062599,-3.70456386711526,0.000211754751823242,0.000979410438912187
"FBXO2",2699.45560767611,-0.327878864640915,0.0885691884570937,-3.70195177750502,0.000213947287702281,0.000989342481975608
"NEXN",94.5292436328399,0.788569094623569,0.213050384916113,3.70132677739146,0.000214475051744626,0.000991573661558894
"ZNF93",7.27181098951578,5.0056658219768,1.35272068687753,3.70044301867766,0.000215223404079099,0.000994823521070408
"WNT7A",1055.27007184884,0.285951068316351,0.077306387945847,3.69893195005644,0.000216508635105326,0.00100055309113548
"AC026740.1",14.3171220091127,1.90197664511542,0.514234679589406,3.69865495387061,0.000216745012865328,0.00100143419253639
"MAGI3",978.192929107296,-0.337963826643086,0.091424330909795,-3.69665080706516,0.000218462506556323,0.00100915672840917
"EP400",4537.38797875903,0.272027172459962,0.0736398003154495,3.69402376560887,0.000220733158583837,0.00101943070604658
"ARMC4",43.6456868031718,-1.0435842250752,0.282592230148462,-3.69289780022239,0.000221713140760712,0.00102374079855889
"SNCA",2012.76044875536,0.240122851444907,0.0650368270761468,3.69210587662533,0.000222404835176163,0.00102671821170366
"USP42",800.198084868356,0.265290636865083,0.071873993595845,3.69105184772172,0.000223328604521816,0.00103076550401399
"AC114271.1",136.585842668411,0.573726263960958,0.155454354769452,3.69064131276239,0.000223689378211591,0.00103221315140613
"MIPEP",1138.51269406568,-0.237102936402367,0.0642471360069626,-3.69048258239358,0.000223829015346476,0.00103263997075918
"KIF21B",217.028919867664,-0.639995987700582,0.173470367220838,-3.68936780358474,0.000224812008250225,0.00103693903300007
"TRAP1",4275.01453380301,-0.246138718444942,0.0667165805804793,-3.68931855175085,0.000224855531008918,0.00103693903300007
"CD46",9983.87218564629,0.288201248485276,0.0781341837857749,3.68854238338823,0.00022554245916079,0.00103988793262831
"PLEKHJ1",983.821703471442,-0.283556909089393,0.0768820532921905,-3.6882067653908,0.000225840098977219,0.00104104111281481
"FUT4",11.0187135930474,2.24932976142076,0.60996584993839,3.68763228572216,0.000226350426945003,0.00104317401687993
"PAGR1",467.546496333339,0.376093839171839,0.101990966665232,3.68752107631554,0.000226449342649109,0.00104341035985039
"ALYREF",3127.7839994725,0.215589171112788,0.0584746298390747,3.68688389659072,0.000227016867653909,0.00104580535982311
"SMIM10L2A",4.87968963585929,5.18500267927158,1.40690817989447,3.68538811087195,0.000228354388003044,0.00105174576728484
"EIF3G",5125.34179698819,0.236258714755401,0.0641155493153435,3.68488950462539,0.000228801879143514,0.00105358527698942
"FZR1",2226.14303785785,0.262798309840616,0.0713253253612847,3.68450208266786,0.000229150152224568,0.00105496723086994
"POLR3E",1727.87208575769,-0.217846551322775,0.0591279310226908,-3.68432562335345,0.000229308945239145,0.00105547645418438
"TRPM4",584.884608148181,-0.352681154397857,0.0957319123160907,-3.68405002955924,0.000229557154458598,0.00105639694714613
"GABPB1-IT1",342.496518384923,-0.356927880732489,0.096896227780468,-3.68360966064808,0.000229954289220672,0.00105800224855678
"DEF6",1057.4265439584,-0.249191046757766,0.0676552551328356,-3.68324746198207,0.000230281411444517,0.00105928482101893
"PIGF",641.706511929302,-0.309644626001167,0.0840768783163263,-3.68287491403019,0.00023061833629205,0.00106061193711471
"NOP14",3342.76777670924,-0.183816680884465,0.0499153155922482,-3.68257074413873,0.000230893764403374,0.00106165573242147
"LATS2",1741.20310374001,0.227546629698966,0.0617958184838259,3.68223344688805,0.000231199550546956,0.00106283864737273
"AL133216.2",117.900186156941,-0.65364836307288,0.177534119494025,-3.68181826082665,0.000231576470780428,0.0010643480051291
"B3GNTL1",54.6048799538621,-0.926731111746352,0.251728831891286,-3.681465904337,0.000231896804458651,0.00106559670687366
"UBE2C",3827.68241897291,0.224391175769071,0.0609710062085072,3.68029313804834,0.000232965985451494,0.00107013294359977
"ZNF581",829.739273231311,-0.366194515723092,0.0995019181093007,-3.68027594524193,0.000232981694043703,0.00107013294359977
"CASP10",190.749293941117,-0.481506279307626,0.130840396944408,-3.68010408522538,0.000233138772429891,0.00107048863277004
"SLC25A19",315.677179953546,0.427507436882781,0.116167838337631,3.68008429011368,0.000233156871351102,0.00107048863277004
"MRE11",1602.49565190927,0.390542838470894,0.106132699510618,3.67975977499587,0.000233453767681392,0.00107162715445534
"AK2",7889.89167896766,0.15937242729618,0.0433167074246236,3.6792368758292,0.00023393291051938,0.00107360159332223
"WBP1L",1922.73839540489,0.230197156937956,0.0625755975315287,3.67870489485891,0.000234421322076466,0.00107561773357457
"LMTK3",419.149752444483,0.468721116911104,0.127426921831208,3.67835234639019,0.000234745523726086,0.00107687972716647
"AL136116.3",82.6146424437047,0.761421030804241,0.207035564898816,3.67773059269488,0.000235318310559115,0.001079281321775
"RBMX",10905.5219081229,-0.162106545487835,0.0440902234845176,-3.6767004718123,0.000236270190468029,0.00108342024747795
"HCN3",33.281992547865,1.18372495064268,0.322054486555891,3.67554249376137,0.000237344529342692,0.00108789117289217
"THAP9-AS1",1091.65893714148,-0.423536517659014,0.115229647422655,-3.67558633678285,0.000237303769693458,0.00108789117289217
"WRNIP1",2936.47350486281,-0.236059852289562,0.0642487280972506,-3.67415603826815,0.000238636872341886,0.00109358591812741
"FAM155B",29.4862027193597,1.26780510555863,0.345151981118346,3.67317928018476,0.00023955128906191,0.00109754674480258
"C3orf14",316.847892542336,0.452716225234783,0.123268977689717,3.67258846239746,0.000240105992596632,0.00109985816976772
"FCHSD2",1281.51207387296,-0.231373372937928,0.0630116036384132,-3.6719169101876,0.00024073795887075,0.00110252247314735
"PPP2R5E",4024.29225056994,-0.255897173405222,0.0696993110090025,-3.67144480627892,0.000241183167493181,0.00110433053594024
"ICA1L",180.484852056964,-0.709229553769398,0.193191064555827,-3.67113021194855,0.000241480268437012,0.0011054598286547
"NKILA",282.682714783403,0.455536096424875,0.124090565030677,3.67099703601364,0.000241606142378628,0.00110580496214038
"NTN1",143.777760371362,0.647765357654301,0.176499993441599,3.6700588199661,0.000242494662238143,0.0011096397694436
"HADH",1872.48639290388,0.222902729528997,0.0607456046631777,3.66944622191101,0.000243076464921588,0.00111206975023128
"AL031985.3",304.743159058746,-0.426148102002914,0.116159054662271,-3.6686602111383,0.000243824880935995,0.00111526080954332
"LPIN3",1402.77336019635,0.241580269797147,0.0658559793701031,3.66831185425842,0.000244157266813112,0.0011165480019919
"RBFOX2",2422.52889237571,-0.202732374385398,0.0552681771236377,-3.66815742686566,0.000244304750162765,0.00111698926159786
"COQ10A",153.403042333979,0.538074788733661,0.14669984065939,3.66786212115235,0.000244587009774529,0.00111804642093303
"KIF21A",1655.62819589548,-0.411713960254762,0.112251794513934,-3.66777174509809,0.000244673454288305,0.00111820822369817
"AC097359.2",127.563238113643,-0.590456919417248,0.161004215224064,-3.66733826561951,0.00024508847508079,0.00111987130718496
