"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CNKSR1",871.114621515459,-0.313191494013932,0.08504500706046,-3.68265586469149,0.000230816656014899,0.000966281011695162
"C3orf62",287.114725225305,0.378846532799577,0.102885751287883,3.68220602034127,0.000231224431541691,0.00096779785654714
"PTP4A3",7.95360492661805,-3.03925503115861,0.825876083524863,-3.68003758891646,0.000233199576071791,0.00097587309334346
"AC007238.1",134.13562693341,0.553441333877819,0.150405775647588,3.67965479713076,0.000233549887026346,0.000977147032242253
"NBPF12",522.068224968041,-0.360418238653238,0.0979534648244486,-3.6794843275751,0.000233706050689644,0.000977608339321677
"EDA",115.831730962523,0.641193040271655,0.17428579335683,3.67897479147302,0.00023417341062211,0.00097917866730973
"MRPL11",2067.48500835577,0.224111030934781,0.0609162866573422,3.67900020228447,0.000234150082393473,0.00097917866730973
"ONECUT2",16.2302305955052,-1.59686782556127,0.434466097023507,-3.67547165705515,0.000237410398157797,0.000992519010437466
"FAM171A2",147.947632853178,0.693505296345019,0.18868797302257,3.67540805720598,0.000237469552260885,0.000992571459263552
"CPD",7985.77315737498,-0.228664537507643,0.0622180362765319,-3.67521302812144,0.000237651034692333,0.000993135093172671
"ZW10",1694.82227493766,0.286508167347729,0.0779618202427253,3.67498047705554,0.000237867602938656,0.000993845099505908
"ALG10",427.654701294605,0.47575031720209,0.129521171920927,3.67314710132901,0.000239581469971661,0.00100080953011308
"NCKAP5",19.9956270181745,-1.40319441278343,0.382151106052031,-3.67183135299465,0.000240818584710196,0.00100578007059979
"FBXO36",88.3190335600622,-0.708417065364851,0.192951120599844,-3.6714845871977,0.00024114562307236,0.00100694846842137
"GALNT1",6009.14966897304,0.307203822776796,0.0836851373465665,3.67094842068034,0.000241652107483671,0.00100886557164718
"ITPR2",2512.46492451148,-0.294711979067179,0.0802870547070904,-3.67072848969701,0.000241860151620699,0.00100953621891698
"AC093791.1",66.3779572970193,-1.8881407482762,0.514415359094476,-3.6704595127173,0.000242114819331823,0.00101040117430737
"CD163L1",17.0095898196003,2.56831855085463,0.699820119836788,3.66996957940222,0.000242579335299708,0.00101214136452637
"TMX4",3681.12823933975,-0.204078082788575,0.0556090445061745,-3.66987213322672,0.00024267182567284,0.0010123289323269
"CACYBP",4570.6006905041,0.23340561848834,0.0636026564544786,3.66974638324095,0.000242791229306661,0.00101262867593315
"TAF6L",468.599316543766,0.352536828641286,0.0960733315510715,3.66945564341007,0.000243067507135886,0.00101358246171252
"DSC3",8540.00949321995,0.257921547243016,0.0702996313327258,3.66888904469901,0.000243606769687146,0.00101563229586089
"STRN4",3791.62626960999,-0.269718621851939,0.073520572533989,-3.66861427428692,0.000243868687425792,0.00101652526275586
"CNPPD1",1425.99923656432,-0.274847523735897,0.0749325955093889,-3.66793011595948,0.000244521991765272,0.00101904898955641
"ARHGAP12",2211.03038714676,-0.347951420211095,0.0948830359202955,-3.66716154090373,0.000245257863812273,0.00102191576359737
"THAP1",858.032193020476,-0.335711204276505,0.0915537909423348,-3.66681926352949,0.000245586245339862,0.0010230838577382
